ORDER_NUMBER;VENDOR_ID;VENDOR_NAME;RETAIL_GROUP;EMISION_DATE_PO;ROUTE_LABEL;TOTAL_AMOUNT;CURRENCY;CATEGORY;INCOTERMS;LOGISTICS_INCOTERM;PRICE_INCOTERM;DEPARTURE_PORT_ID;ARRIVAL_PORT_ID;DATE_THEORICAL_LOAD;DATE_CARGA_PO;CASE_NUMBER_FILE;CONSOLIDATOR_NAME;CUSTOMS_DUA;RECEIPT_NOTE;RECEIPT_NOTE_DATE;FACTORY_PROFORMA_NUMBER;INVOICE;INVOICE_AMOUNT;APPLY_TECHNICAL_NOTE;APPLIES_TLC;REASON;CUSTOMER_TYPE;TRADING_COMPANY;Estado o Etapa;Contenedor;Naviera;Tipo de contenedor;Documento de transito;Solicitud de booking;Autorizacion de booking;Fecha de asignacion de agente de carga;ETD inicial;ETD variable;ATD;ETA Inicial;ETA Variable;ATA;Monto de flete;Factura de flete;Tipo de tarifa;Proveedor de servicio;Ingreso a AF;Salida de Almacen fiscal;Usa Almacen fiscal
6701807;862;ZHEJIANG BONAVIT HOMEWARE CO.,LTD.;89;2025-09-25;Directo VE - FERRETERIA EPA, C.A.;28537,02;USD;<null>;FOB  ;CIF  ;FOB  ;71;116;2026-03-05;2026-03-05;<null>;BINTER TRADE LLC. (Dropship EPA - VE) ;<null>;<null>;<null>;ve4;<null>;<null>;false;false;CNY;EPA;OLO6;Booking;80001450-10;0;Contenedor 40 HC;0;11-03-26;11-03-26;06/03/2026;10-04-26;10-04-26;;;;;0;0;0;IN OCEAN;0;0;N
6701808;862;ZHEJIANG BONAVIT HOMEWARE CO.,LTD.;89;2025-09-25;Directo SV - FERRETERIA EPA, S.A. DE C.V.;27088,90;USD;<null>;FOB  ;FOB  ;FOB  ;71;122;2025-11-27;2025-11-27;7351;BINTER TRADE LLC. (Dropship SV);-- N/A --;101587;2026-01-13;sv1;2025WT0919-11;27088,90;false;false;CNY;EPA;OLO6;Transito;TCLU9505692;HAPAG LLOYD;Contenedor 40 HC;ASNGB513050;11-12-25;11-12-25;05/12/2025;30-12-25;13-01-26;31-12-25;09-02-26;20-02-26;;3420;0;NAC;AIR SEA WORLDWIDE;0;0;N
6701809;862;ZHEJIANG BONAVIT HOMEWARE CO.,LTD.;89;2025-09-25;Directo SV - FERRETERIA EPA, S.A. DE C.V.;27674,50;USD;<null>;FOB  ;FOB  ;FOB  ;71;122;2025-11-26;2025-11-26;7375;BINTER TRADE LLC. (Dropship SV);-- N/A --;101611;2026-01-13;sv2;2025WT0919-12;27674,50;false;false;CNY;EPA;OLO6;Transito;BMOU6431970;HAPAG LLOYD;Contenedor 40 HC;ASNGB513053;11-12-25;11-12-25;05/12/2025;30-12-25;13-01-26;31-12-25;09-02-26;20-02-26;;3420;0;NAC;AIR SEA WORLDWIDE;0;0;N
6701810;862;ZHEJIANG BONAVIT HOMEWARE CO.,LTD.;89;2025-09-25;Directo SV - FERRETERIA EPA, S.A. DE C.V.;27769,10;USD;<null>;FOB  ;FOB  ;FOB  ;71;122;2026-03-05;2026-03-05;<null>;BINTER TRADE LLC. (Dropship SV);<null>;<null>;<null>;sv3;<null>;<null>;false;false;CNY;EPA;OLO6;Booking;80001450-13;MSC;Contenedor 40 HC;0;10-03-26;10-03-26;06/03/2026;30-03-26;30-03-26;;;;;4115;0;0;AIR SEA WORLDWIDE;0;0;N
6701811;862;ZHEJIANG BONAVIT HOMEWARE CO.,LTD.;89;2025-09-25;Directo SV - FERRETERIA EPA, S.A. DE C.V.;27099,90;USD;<null>;FOB  ;FOB  ;FOB  ;71;122;2026-03-05;2026-03-05;<null>;BINTER TRADE LLC. (Dropship SV);<null>;<null>;<null>;sv4;<null>;<null>;false;false;CNY;EPA;OLO6;Booking;80001450-14;MSC;Contenedor 40 HC;0;10-03-26;10-03-26;06/03/2026;31-03-26;30-03-26;;;;;4115;0;0;AIR SEA WORLDWIDE;0;0;N
6701813;250;SANGTONG SANITARY WARE(HK)CO.,LIMITED                      ;89;2025-09-25;Directo CR - Consorcio Ferretero San Jose S.A;15651,20;USD;<null>;FOB  ;FOB  ;FOB  ;108;125;2025-10-15;2025-10-15;7365;BINTER TRADE LLC. (Dropship Cofersa);-- N/A --;101604;2026-01-13;CO2;ST20251004-CO2;15651,20;false;false;CNY;EPA;OLO6;Transito;BEAU4547293;HAPAG LLOYD;Contenedor 40 HC;ASSZX513485;30-12-25;30-12-25;19/12/2025;14-01-26;14-01-26;15-01-26;06-03-26;13-03-26;;3720;0;NAC;AIR SEA WORLDWIDE;0;0;N
6701814;250;SANGTONG SANITARY WARE(HK)CO.,LIMITED                      ;89;2025-09-25;Directo CR - Consorcio Ferretero San Jose S.A;15651,20;USD;<null>;FOB  ;FOB  ;FOB  ;108;125;2025-11-15;2025-11-15;7463;BINTER TRADE LLC. (Dropship Cofersa);-- N/A --;101726;2026-01-23;CO3;ST20250919-C03;15651,20;false;false;CNY;EPA;OLO6;Transito;HAMU3015966;HAPAG LLOYD;Contenedor 40 HC;ASSZXA00025;05-01-26;06-01-26;19/12/2025;29-01-26;29-01-26;05-02-26;20-03-26;20-03-26;;3720;0;NAC;AIR SEA WORLDWIDE;0;0;N
6701815;250;SANGTONG SANITARY WARE(HK)CO.,LIMITED                      ;89;2025-09-25;Directo CR - Consorcio Ferretero San Jose S.A;15651,20;USD;<null>;FOB  ;FOB  ;<null>;108;125;2026-03-15;2026-03-15;<null>;BINTER TRADE LLC. (Dropship Cofersa);<null>;<null>;<null>;CO4;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;80001467-4;0;Contenedor 40 HC;0;;;;;;;;;;0;0;0;0;0;0;N
6701816;250;SANGTONG SANITARY WARE(HK)CO.,LIMITED                      ;89;2025-09-25;Directo CR - Consorcio Ferretero San Jose S.A;15651,20;USD;<null>;FOB  ;FOB  ;<null>;108;125;2026-04-01;2026-04-01;<null>;BINTER TRADE LLC. (Dropship Cofersa);<null>;<null>;<null>;CO4;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;80001467-5;0;Contenedor 40 HC;0;;;;;;;;;;0;0;0;0;0;0;N
6701817;250;SANGTONG SANITARY WARE(HK)CO.,LIMITED                      ;89;2025-09-26;Directo VE - Febeca, C.A.;12900,00;USD;<null>;FOB  ;FOB  ;<null>;108;121;2025-12-10;2025-12-10;<null>;BINTER TRADE LLC. (Dropship FEBECA - VE) ;<null>;<null>;<null>;FE1;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;VTCN600766;0;Contenedor 40 HC;0;;;19/12/2025;;;;;;;0;0;0;IN OCEAN;0;0;N
6701818;250;SANGTONG SANITARY WARE(HK)CO.,LIMITED                      ;89;2025-09-26;Directo VE - Febeca, C.A.;15375,00;USD;<null>;FOB  ;CIF  ;FOB  ;108;121;2025-12-10;2025-12-10;7234;BINTER TRADE LLC. (Dropship FEBECA - VE) ;-- N/A --;101462;2025-12-22;fe2;ST20250806-FE2Z;15375,00;false;false;CNY;EPA;OLO6;Ingresada;CAAU6328906;CMA CGM;Contenedor 40 HC;BJPBL2500079;11-12-25;11-12-25;03/12/2025;16-12-25;23-12-25;16-12-25;17-02-26;03-03-26;01-03-26;4350;IOLFT25-928;FAK;IN OCEAN;0;0;N
6701819;250;SANGTONG SANITARY WARE(HK)CO.,LIMITED                      ;89;2025-09-26;Directo VE - Febeca, C.A.;15375,00;USD;<null>;FOB  ;FOB  ;<null>;108;121;2026-03-30;2026-03-30;<null>;BINTER TRADE LLC. (Dropship FEBECA - VE) ;<null>;<null>;<null>;fe3;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;VTCN600768;0;Contenedor 40 HC;0;;;;;;;;;;0;0;0;0;0;0;N
6701824;322;TECHXIN ELECTRIC APPLIANCE MANUFACTURE CO., LTD            ;83;2025-09-26;Directo SV - FERRETERIA EPA, S.A. DE C.V.;18758,60;USD;<null>;FOB  ;FOB  ;FOB  ;47;122;2026-02-15;2026-02-15;7485;BINTER TRADE LLC. (Dropship SV);-- N/A --;101732;2026-01-23;PI3SV CNY;TX-250966B;18758,60;true;false;MIXTO;EPA;OLO6;Transito;MRSU9160454;MAERSK;Contenedor 40 HC;SLHE26010151;30-12-25;30-12-25;03/12/2025;21-01-26;28-01-26;22-01-26;09-03-26;09-03-26;;2700;0;NAC;MASTERLINE;0;0;N
6701827;250;SANGTONG SANITARY WARE(HK)CO.,LIMITED                      ;89;2025-09-30;Directo VE - Febeca, C.A.;11199,16;USD;<null>;FOB  ;CIF  ;FOB  ;108;121;2025-11-30;2025-11-30;7210;BINTER TRADE LLC. (Dropship FEBECA - VE) ;-- N/A --;101436;2025-12-18;FE4;ST20250806-FE4;11199,16;false;false;CNY;EPA;OLO6;Transito;HPCU4368315;0;Contenedor 40 HC;BJPBL2500059;21-11-25;21-11-25;17/11/2025;16-12-25;16-12-25;12-12-25;09-02-26;04-02-26;;5350;IOLFT25-911;FAK;IN OCEAN;0;0;N
6701828;250;SANGTONG SANITARY WARE(HK)CO.,LIMITED                      ;89;2025-09-30;Directo VE - Febeca, C.A.;11242,40;USD;<null>;FOB  ;CIF  ;FOB  ;108;121;2025-12-10;2025-12-10;7574;BINTER TRADE LLC. (Dropship FEBECA - VE) ;-- N/A --;101823;2026-02-13;FE5;ST20250928-FE5;11242,40;false;false;CNY;EPA;OLO6;Transito;CMAU4932337;CMA CGM;Contenedor 45 HC;BJPBL2600038;14-01-26;19-01-26;19/12/2025;27-01-26;13-02-26;09-02-26;14-04-26;14-04-26;;3280;IOLFT26-092;FAK;IN OCEAN;0;0;N
6701829;250;SANGTONG SANITARY WARE(HK)CO.,LIMITED                      ;89;2025-09-30;Directo VE - Febeca, C.A.;11242,40;USD;<null>;FOB  ;CIF  ;FOB  ;108;121;2025-12-15;2025-12-15;7564;BINTER TRADE LLC. (Dropship FEBECA - VE) ;-- N/A --;101815;2026-02-11;FE6;ST20250928-FE6;11242,40;false;false;CNY;EPA;OLO6;Transito;CMAU3862153;CMA CGM;Contenedor 40 HC;BJPBL2600064;20-01-26;20-01-26;19/12/2025;04-02-26;11-02-26;09-02-26;14-04-26;14-04-26;;3280;IOLFT26-088;FAK;IN OCEAN;0;0;N
6701831;904;INTCO INTERNATIONAL(HK) CO., LIMITED 2;82;2025-09-30;Directo CR - FERRETERIA EPA, S.A.;25884,32;USD;<null>;FOB  ;FOB  ;FOB  ;91;125;2025-12-10;2025-12-10;7442;BINTER TRADE LLC. (Dropship CR);-- N/A --;101687;2026-01-22;CR;LAIRA25012;25884,32;false;false;CNY;EPA;OLO6;Transito;TCNU5277077;CMA CGM;Contenedor 40ft;HSHA00084986;26-11-25;26-11-25;12/11/2025;05-01-26;15-01-26;07-01-26;02-03-26;14-03-26;;3750;0;NAC;SPARX;0;0;N
6701834;250;SANGTONG SANITARY WARE(HK)CO.,LIMITED                      ;89;2025-09-30;Directo VE - Febeca, C.A.;11242,40;USD;<null>;FOB  ;FOB  ;<null>;108;121;2026-03-10;2026-03-10;<null>;BINTER TRADE LLC. (Dropship FEBECA - VE) ;<null>;<null>;<null>;FE6;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;VTCN600773;0;Contenedor 40 HC;0;;;;;;;;;;0;0;0;0;0;0;N
6701835;250;SANGTONG SANITARY WARE(HK)CO.,LIMITED                      ;89;2025-09-30;Directo VE - Febeca, C.A.;11242,40;USD;<null>;FOB  ;FOB  ;<null>;108;121;2026-03-20;2026-03-20;<null>;BINTER TRADE LLC. (Dropship FEBECA - VE) ;<null>;<null>;<null>;FE5;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;VTCN600774;0;Contenedor 40 HC;0;;;;;;;;;;0;0;0;0;0;0;N
6701836;250;SANGTONG SANITARY WARE(HK)CO.,LIMITED                      ;89;2025-09-30;Directo VE - Febeca, C.A.;11753,70;USD;<null>;FOB  ;CIF  ;FOB  ;108;121;2025-12-10;2025-12-10;7215;BINTER TRADE LLC. (Dropship FEBECA - VE) ;-- N/A --;101443;2025-12-18;FE9;ST20250806-FE9;11753,70;false;false;CNY;EPA;OLO6;Transito;TXGU8791436;CMA CGM;Contenedor 40 HC;BJPBL2500060;21-11-25;21-11-25;17/11/2025;09-12-25;16-12-25;12-12-25;09-02-26;04-02-26;;5350;IOLFT25-912;FAK;IN OCEAN;0;0;N
6701837;250;SANGTONG SANITARY WARE(HK)CO.,LIMITED                      ;89;2025-09-30;Directo VE - Febeca, C.A.;10353,00;USD;<null>;FOB  ;CIF  ;FOB  ;108;121;2025-12-10;2025-12-10;7467;BINTER TRADE LLC. (Dropship FEBECA - VE) ;-- N/A --;101711;2026-01-23;FE10;ST20250928-GT10;12999,00;false;false;CNY;EPA;OLO6;Transito;TIIU7408468;CMA CGM;Contenedor 40 HC;BJPBL2600015;29-12-25;29-12-25;19/12/2025;25-01-26;25-01-26;13-01-26;17-03-26;24-03-26;;3800;IOLFT26-024;FAK;IN OCEAN;0;0;N
6701838;250;SANGTONG SANITARY WARE(HK)CO.,LIMITED                      ;89;2025-09-30;Directo VE - Febeca, C.A.;11753,70;USD;<null>;FOB  ;FOB  ;<null>;108;121;2026-03-10;2026-03-10;<null>;BINTER TRADE LLC. (Dropship FEBECA - VE) ;<null>;<null>;<null>;FE11;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;VTCN600777;0;Contenedor 40 HC;0;;;;;;;;;;0;0;0;0;0;0;N
6701839;889;HangZhou TianYuan Pet Products CO,Ltd;85;2025-09-30;Directo CR - FERRETERIA EPA, S.A.;349,20;USD;<null>;FOB  ;FOB  ;FOB  ;91;125;2026-04-01;2026-04-01;<null>;BINTER TRADE LLC. (Dropship CR);<null>;<null>;<null>;Uso interno en lugar de 6700841;<null>;<null>;false;false;C/ FACTURA;EPA;OLO6;Produccion;0;0;Contenedor 45 HC;0;;;14/08/2025;27-03-26;27-03-26;;;;;0;0;0;AIR SEA WORLDWIDE;0;0;N
6701840;914;ANJI JUEXING INTELLIGENT FURNITURE TECHN;85;2025-09-30;Directo CR - FERRETERIA EPA, S.A.;24363,00;USD;<null>;FOB  ;FOB  ;FOB  ;93;214;2025-12-01;2025-12-01;7621;BINTER TRADE LLC. (Dropship CR);-- N/A --;101880;2026-03-03;CR Sept 25 CNY #1;2509167-1;24363,00;false;false;CNY;EPA;OLO6;Ingresada;FANU3739407;HAPAG LLOYD;Contenedor 40 HC;ASSHA512214;26-12-25;26-12-25;05/12/2025;01-02-26;05-02-26;09-01-26;23-03-26;23-03-26;03-03-26;3720;0;NAC;AIR SEA WORLDWIDE;0;0;N
6701841;914;ANJI JUEXING INTELLIGENT FURNITURE TECHN;85;2025-09-30;Directo CR - FERRETERIA EPA, S.A.;24363,00;USD;<null>;FOB  ;FOB  ;FOB  ;93;214;2025-12-01;2025-12-01;7622;BINTER TRADE LLC. (Dropship CR);-- N/A --;101881;2026-03-03;CR Sept 25 CNY #2;2509167-2;24363,00;false;false;CNY;EPA;OLO6;Ingresada;FANU1976360;HAPAG LLOYD;Contenedor 40 HC;ASSHA512214A;26-12-25;26-12-25;05/12/2025;01-02-26;05-02-26;09-01-26;23-03-26;23-03-26;03-03-26;3720;0;NAC;AIR SEA WORLDWIDE;0;0;N
6701842;914;ANJI JUEXING INTELLIGENT FURNITURE TECHN;85;2025-09-30;Directo CR - FERRETERIA EPA, S.A.;24363,00;USD;<null>;FOB  ;FOB  ;FOB  ;93;214;2026-03-02;2026-03-02;<null>;BINTER TRADE LLC. (Dropship CR);<null>;<null>;<null>;CR Sept 25 CNY #3;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;80001470-3;0;Contenedor 40 HC;0;;;23/12/2025;;;;;;;0;0;0;AIR SEA WORLDWIDE;0;0;N
6701843;914;ANJI JUEXING INTELLIGENT FURNITURE TECHN;85;2025-09-30;GL SV - FERRETERIA EPA, S.A. DE C.V.;21296,00;USD;<null>;FOB  ;FOB  ;EXW  ;93;135;2025-12-01;2025-12-01;7640;BINTER TRADE LLC. (Zona Franca SV);-- N/A --;101901;2026-03-09;GL SV Sept 25 CNY #4;2509167-3;21296,00;false;false;CNY;EPA;OLO6;Transito;BEAU4588179;HAPAG LLOYD;Contenedor 40 HC;ASSHA512213A;25-12-25;26-12-25;05/12/2025;14-01-26;25-02-26;15-02-26;06-03-26;06-03-26;;3820;0;NAC;AIR SEA WORLDWIDE;0;0;N
6701844;914;ANJI JUEXING INTELLIGENT FURNITURE TECHN;85;2025-09-30;Directo SV - FERRETERIA EPA, S.A. DE C.V.;23524,00;USD;<null>;FOB  ;FOB  ;FOB  ;93;135;2025-12-01;2025-12-01;7625;BINTER TRADE LLC. (Dropship SV);-- N/A --;101877;2026-03-02;SV Sept 25 CNY #5;2509167-4;23524,00;false;false;CNY;EPA;OLO6;Transito;HLBU2060873;HAPAG LLOYD;Contenedor 40 HC;ASSHA512213;26-12-25;26-12-25;05/12/2025;16-01-26;06-02-26;15-01-26;06-03-26;06-03-26;;3820;0;NAC;AIR SEA WORLDWIDE;0;0;N
6701851;887;GUANDONG SHUNDE BULTON IMP & EXP CO LTD;82;2025-10-03;Directo CR - FERRETERIA EPA, S.A.;9273,56;USD;<null>;FOB  ;FOB  ;FOB  ;66;125;2025-11-15;2025-11-15;7338;BINTER TRADE LLC. (Dropship CR);-- N/A --;101564;2026-01-12;CR;25122801SD;9273,56;false;true;CNY;EPA;OLO6;Ingresada;UACU5528750;HAPAG LLOYD;Contenedor 40 HC;ASCAN501931;11-12-25;11-12-25;12/11/2025;26-12-25;09-01-26;01-01-26;20-02-26;09-03-26;03-03-26;4010;0;NAC;AIR SEA WORLDWIDE;0;0;N
6701852;887;GUANDONG SHUNDE BULTON IMP & EXP CO LTD;82;2025-10-03;ZF - OVERSEAS LOGISTICS OPERATIONS;11630,56;USD;<null>;FOB  ;<null>;<null>;66;125;2025-11-15;2025-11-15;7443;BINTER TRADE LLC. (ZF);52026173761;101952;2026-03-17;ZF;25123002SD;11630,56;false;false;CNY;EPA;OLO6;Ingresada;UACU5528750;HAPAG LLOYD;Contenedor 40 HC;ASCAN501930;11-12-25;11-12-25;12/11/2025;26-12-25;09-01-26;01-01-26;20-02-26;09-03-26;03-03-26;0;0;NAC;AIR SEA WORLDWIDE;0;0;N
6701853;887;GUANDONG SHUNDE BULTON IMP & EXP CO LTD;82;2025-10-03;ZF - OVERSEAS LOGISTICS OPERATIONS;22016,28;USD;<null>;FOB  ;FOB  ;FOB  ;66;125;2025-11-15;2025-11-15;7447;BINTER TRADE LLC. (ZF);52026167923;101930;2026-03-13;ZF;25123003SD;22016,28;false;false;CNY;EPA;OLO6;Ingresada;BMOU4531223;HAPAG LLOYD;Contenedor 40 HC;ASCAN501952;15-12-25;15-12-25;12/11/2025;29-12-25;12-01-26;01-01-26;20-02-26;09-03-26;03-03-26;3610;0;NAC;AIR SEA WORLDWIDE;0;0;N
6701854;887;GUANDONG SHUNDE BULTON IMP & EXP CO LTD;82;2025-10-03;Directo CR - FERRETERIA EPA, S.A.;8455,36;USD;<null>;FOB  ;FOB  ;FOB  ;66;125;2026-02-28;2026-02-28;<null>;BINTER TRADE LLC. (Dropship CR);<null>;<null>;<null>;CR;<null>;<null>;false;true;CNY;EPA;OLO6;Produccion;80001473-U2;0;Contenedor 40 HC;0;;;27/02/2026;31-03-26;31-03-26;;;;;0;0;0;AIR SEA WORLDWIDE;0;0;N
6701855;887;GUANDONG SHUNDE BULTON IMP & EXP CO LTD;82;2025-10-03;ZF - OVERSEAS LOGISTICS OPERATIONS;12794,52;USD;<null>;FOB  ;<null>;<null>;66;125;2026-02-28;2026-02-28;<null>;BINTER TRADE LLC. (ZF);<null>;<null>;<null>;ZF;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;80001473-U2;0;Contenedor 40 HC;0;;;27/02/2026;31-03-26;31-03-26;;;;;0;0;0;AIR SEA WORLDWIDE;0;0;N
6701857;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-10-08;Directo SV - FERRETERIA EPA, S.A. DE C.V.;11440,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;122;2025-12-12;2025-12-12;7508;BINTER TRADE LLC. (Dropship SV);-- N/A --;101759;2026-02-02;SV1;XFH260112;11440,00;false;false;PROMOCIÓN;EPA;OLO6;Transito;MSDU6162056;MSC;Contenedor 40 HC;ASTAOA00303;05-01-26;05-01-26;19/12/2025;16-01-26;30-01-26;24-01-26;03-03-26;03-03-26;;3820;0;NAC;AIR SEA WORLDWIDE;0;0;N
6701858;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-10-08;Directo SV - FERRETERIA EPA, S.A. DE C.V.;11440,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;122;2025-12-12;2025-12-12;7509;BINTER TRADE LLC. (Dropship SV);-- N/A --;101760;2026-02-02;SV2;XFH260114;11440,00;false;false;PROMOCIÓN;EPA;OLO6;Transito;UETU5678332;MSC;Contenedor 40 HC;ASTAOA00302;05-01-26;05-01-26;19/12/2025;16-01-26;30-01-26;23-01-26;03-03-26;03-03-26;;3820;0;NAC;AIR SEA WORLDWIDE;0;0;N
6701859;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-10-08;Directo SV - FERRETERIA EPA, S.A. DE C.V.;11440,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;122;2025-12-12;2025-12-12;7478;BINTER TRADE LLC. (Dropship SV);-- N/A --;101700;2026-01-23;SV3;XFH260121;11440,00;false;false;PROMOCIÓN;EPA;OLO6;Transito;MEDU8510580;MSC;Contenedor 40 HC;ASTAOA00958;09-01-26;09-01-26;19/12/2025;25-01-26;30-01-26;30-01-26;07-03-26;07-03-26;;3820;0;NAC;AIR SEA WORLDWIDE;0;0;N
6701860;885;MAY HOME PRODUCT LIMITED;85;2025-10-09;Directo CR - FERRETERIA EPA, S.A.;37288,60;USD;<null>;FOB  ;FOB  ;FOB  ;66;214;2026-01-20;2026-01-20;7650;BINTER TRADE LLC. (Dropship CR);-- N/A --;101909;2026-03-10;Directo CR Sept 25 CNY #1;25CB0349A;37288,60;false;false;CNY;EPA;OLO6;Transito;MSDU5778197;MSC;Contenedor 40 HC;HSZX00036251;21-01-26;21-01-26;15/01/2026;13-02-26;06-03-26;20-02-26;27-03-26;27-03-26;;4650;0;NAC;SPARX;0;0;N
6701861;885;MAY HOME PRODUCT LIMITED;85;2025-10-09;Directo CR - FERRETERIA EPA, S.A.;36859,06;USD;<null>;FOB  ;FOB  ;FOB  ;66;214;2026-01-20;2026-01-20;7651;BINTER TRADE LLC. (Dropship CR);-- N/A --;101910;2026-03-10;Directo CR Sept 25 CNY #2;25CB0350A;36859,06;false;false;CNY;EPA;OLO6;Transito;DFSU7157593;MSC;Contenedor 40 HC;HSZX00036252;21-01-26;21-01-26;15/01/2026;13-02-26;06-03-26;20-02-26;27-03-26;27-03-26;;4650;0;NAC;SPARX;0;0;N
6701862;885;MAY HOME PRODUCT LIMITED;85;2025-10-09;Directo GT - FERRETERIA EPA, S.A. (Guatemala);31274,16;USD;<null>;FOB  ;FOB  ;FOB  ;66;40;2026-03-01;2026-03-01;<null>;BINTER TRADE LLC. (Dropship GT);<null>;<null>;<null>;Directo GT Sept 25 CNY #3;<null>;<null>;false;false;CNY;EPA;OLO6;Booking;TCNU4702660;CMA CGM;Contenedor 40ft;0;17-02-26;18-02-26;12/02/2026;18-03-26;26-03-26;;;;;0;0;0;SPARX;0;0;N
6701863;885;MAY HOME PRODUCT LIMITED;85;2025-10-09;Directo SV - FERRETERIA EPA, S.A. DE C.V.;33819,00;USD;<null>;FOB  ;FOB  ;FOB  ;111;135;2026-03-01;2026-03-01;<null>;BINTER TRADE LLC. (Dropship SV);<null>;<null>;<null>;Directo SV Sept 25 CNY #4;<null>;<null>;false;false;CNY;EPA;OLO6;Booking;GCXU6112989;CMA CGM;Contenedor 40ft;0;17-02-26;18-02-26;12/02/2026;17-03-26;26-03-26;;;;;0;0;0;SPARX;0;0;N
6701864;462;HANGZHOU ANAKO IMPORT AND EXPORT CO.,LTD                   ;82;2025-10-16;Directo VE - Febeca, C.A.;17451,08;USD;<null>;FOB  ;CIF  ;FOB  ;91;121;2025-12-01;2025-12-01;7619;BINTER TRADE LLC. (Dropship FEBECA - VE) ;-- N/A --;101870;2026-02-25;Febeca;ANK202550-1;17451,08;false;false;PEDIDO COMPRA;EPA;OLO6;Transito;ECMU5813417;CMA CGM;Contenedor 40ft;BJPBL2600088;27-01-26;28-01-26;05/12/2025;08-02-26;16-02-26;09-02-26;28-04-26;28-04-26;;3430;IOLFT26-106;FAK;IN OCEAN;0;0;N
6701865;463;HANGZHOU ANAKO IMPORT AND EXPORT CO.,LTD                   ;82;2025-10-16;Directo VE - Febeca, C.A.;23416,50;USD;<null>;FOB  ;CIF  ;FOB  ;91;121;2025-12-01;2025-12-01;7619;BINTER TRADE LLC. (Dropship FEBECA - VE) ;-- N/A --;101871;2026-02-25;Febeca;ANK202550-2;23416,50;false;false;PEDIDO COMPRA;EPA;OLO6;Transito;ECMU5813417;CMA CGM;Contenedor 40ft;BJPBL2600088;27-01-26;27-01-26;05/12/2025;08-02-26;16-02-26;09-02-26;28-04-26;28-04-26;;0;0;0;IN OCEAN;0;0;N
6701870;899;DINGZHOU YIKANG METAL PRODUCTOS CO,. LTD;82;2025-10-09;Directo CR - FERRETERIA EPA, S.A.;20958,00;USD;<null>;FOB  ;FOB  ;FOB  ;98;125;2026-03-03;2026-03-03;7675;BINTER TRADE LLC. (Dropship CR);-- N/A --;101946;2026-03-16;EK-W251003-062E;EK-W260301;20958,00;false;false;CNY;EPA;OLO6;Transito;MEDU4503665;MSC;Contenedor 40ft;ASTNJA00014;29-01-26;29-01-26;26/01/2026;08-03-26;22-03-26;10-03-26;17-04-26;17-04-26;;4635;0;NAC;AIR SEA WORLDWIDE;0;0;N
6701871;899;DINGZHOU YIKANG METAL PRODUCTOS CO,. LTD;82;2025-10-09;Directo VE - FERRETERIA EPA, C.A.;16451,10;USD;<null>;FOB  ;CIF  ;FOB  ;98;116;2026-03-03;2026-03-03;<null>;BINTER TRADE LLC. (Dropship EPA - VE) ;<null>;<null>;<null>;EK-W251003-062F;<null>;<null>;false;false;CNY;EPA;OLO6;Transito;MRSU4470138;MAERSK;Contenedor 40ft;BJPBL2600123;28-01-26;28-01-26;26/01/2026;13-03-26;22-03-26;14-03-26;06-05-26;06-05-26;;5470;0;0;IN OCEAN;0;0;N
6701892;891;KELID CERAMICS CO, LTD;82;2025-10-09;Directo VE - FERRETERIA EPA, C.A.;4544,10;USD;<null>;FOB  ;CIF  ;FOB  ;34;116;2025-11-25;2025-11-25;7052;BINTER TRADE LLC. (Dropship EPA - VE) ;-- N/A --;101241;2025-12-02;VE;BA1892-3;13632,30;false;false;CNY;EPA;OLO6;Transito;CMAU0688691;CMA CGM;Contenedor 20ft;BJPBL2500016;23-10-25;23-10-25;10/10/2025;25-11-25;25-11-25;19-11-25;15-01-26;01-02-26;;5300;IOLFT25-828;FAK;IN OCEAN;0;0;N
6701893;891;KELID CERAMICS CO, LTD;82;2025-10-09;Directo VE - FERRETERIA EPA, C.A.;4544,10;USD;<null>;FOB  ;CIF  ;FOB  ;34;116;2025-11-25;2025-11-25;7052;BINTER TRADE LLC. (Dropship EPA - VE) ;-- N/A --;101242;2025-12-02;VE;BA1892-3;13632,30;false;false;CNY;EPA;OLO6;Transito;CMAU2175445;CMA CGM;Contenedor 20ft;BJPBL2500016;23-10-25;23-10-25;10/10/2025;25-11-25;25-11-25;19-11-25;15-01-26;01-02-26;;5300;IOLFT25-828;FAK;IN OCEAN;0;0;N
